"Best Solution","Depth","Size","Fitness","Evals","Avg. Fitness","Time (s)"
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2809,598.16,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2810,597.499,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2811,596.878,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2812,595.555,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2813,595.555,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2814,595.044,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2815,593.77,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2816,593.163,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2817,591.896,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2818,590.629,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2819,590.629,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2820,589.409,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2821,588.919,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2822,587.704,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2823,586.492,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2824,586.018,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2825,585.028,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2826,583.816,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2827,582.826,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2828,581.622,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2829,580.524,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2830,579.32,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2831,578.727,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2832,577.474,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2833,577.474,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2834,576.928,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2835,575.675,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2836,574.422,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2837,573.176,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2838,572.597,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2839,572.597,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2840,571.414,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2841,570.445,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2842,570.445,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2843,569.873,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2844,569.369,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2845,568.184,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2846,567,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2847,567,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2848,567,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2849,565.816,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2850,564.637,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2851,563.466,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2852,562.901,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2853,562.336,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2854,561.114,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2855,560.568,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2856,560.053,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2857,560.053,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2858,560.053,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2859,559.101,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2860,559.101,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2861,557.926,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2862,556.704,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2863,555.482,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2864,554.93,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2865,553.718,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2866,553.718,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2867,553.166,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2868,551.954,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2869,551.017,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2870,551.017,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2871,550.52,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2872,549.323,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2873,549.323,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2874,548.396,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2875,547.246,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2876,546.692,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2877,545.499,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2878,544.306,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2879,543.885,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2880,543.462,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2881,543.462,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2882,543.462,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2883,542.959,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2884,542.257,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2885,541.112,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2886,539.968,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2887,539.518,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2888,539.518,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2889,539.035,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2890,537.843,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2891,536.651,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2892,536.096,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2893,535.592,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2894,535.032,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2895,535.032,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2896,534.499,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2897,534.089,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2898,533.582,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2899,533.062,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2900,533.062,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2901,531.882,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2902,530.75,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2903,529.952,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2904,529.506,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2905,528.988,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2906,528.988,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2907,528.517,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2908,527.496,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2909,526.319,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2910,525.914,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2911,525.914,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2912,525.358,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2913,524.451,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2914,523.322,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2915,522.105,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2916,521.591,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2917,521.191,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2918,520.657,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2919,520.12,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2920,520.12,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2921,519.683,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2922,519.683,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2923,518.565,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2924,518.076,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2925,517.587,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2926,517.082,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2927,516.659,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2928,515.495,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2929,515.495,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2930,514.333,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2931,513.333,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2932,512.171,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2933,511.795,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2934,510.683,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2935,509.523,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2936,508.525,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2937,508.525,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2938,507.522,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2939,507.089,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2940,506.091,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2941,505.435,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2942,504.437,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2943,503.937,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2944,503.486,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2945,502.329,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2946,501.172,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2947,500.506,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2948,500.506,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2949,499.35,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2950,499.35,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2951,499.35,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2952,498.195,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2953,497.727,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2954,497.061,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2955,496.756,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2956,496.55,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2957,495.654,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2958,495.517,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2959,495.493,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2960,495.349,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2961,494.563,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2962,493.777,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2963,493.655,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2964,493.529,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2965,493.31,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2966,493.184,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2967,492.481,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2968,492.359,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2969,491.62,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2970,491.62,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2971,491.62,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2972,491.62,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2973,490.996,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2974,490.996,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2975,490.21,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2976,489.471,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2977,488.843,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2978,488.843,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2979,488.843,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2980,488.843,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2981,488.057,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2982,487.271,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2983,487.258,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2984,487.219,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2985,487.091,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2986,486.575,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2987,486.561,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2988,486.045,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2989,485.919,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2990,485.919,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2991,485.793,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2992,484.965,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2993,484.843,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2994,484.219,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2995,483.595,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2996,483.595,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2997,482.809,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2998,482.687,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,2999,482.495,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,3000,481.709,
"(* (+ x (+ x 1)) (+ x 2))",4,9,21,3000,481.709,0.72842
,,,,,,
,,,,,,
"(+ (* x x) 5)",3,5,792,1001,1552.38,
"(+ (* x x) 5)",3,5,792,1002,1552.2,
"(+ (* x x) 5)",3,5,792,1003,1552.05,
"(+ (* x x) (* x x))",3,7,553,1004,1551,
"(+ (* x x) (* x x))",3,7,553,1005,1550.71,
"(+ (* x x) (* x x))",3,7,553,1006,1550.34,
"(+ (* x x) (* x x))",3,7,553,1007,1550.18,
"(+ (* x x) (* x x))",3,7,553,1008,1549.97,
"(+ (* x x) (* x x))",3,7,553,1009,1549.66,
"(+ (* x x) (* x x))",3,7,553,1010,1549.33,
"(+ (* x x) (* x x))",3,7,553,1011,1549.33,
"(+ (* x x) (* x x))",3,7,553,1012,1549.02,
"(+ (* x x) (* x x))",3,7,553,1013,1548.85,
"(+ (* x x) (* x x))",3,7,553,1014,1548.85,
"(+ (* x x) (* x x))",3,7,553,1015,1548.6,
"(+ (* x x) (* x x))",3,7,553,1016,1548.42,
"(+ (* x x) (* x x))",3,7,553,1017,1548.26,
"(+ (* x x) (* x x))",3,7,553,1018,1547.93,
"(+ (* x x) (* x x))",3,7,553,1019,1547.16,
"(+ (* x x) (* x x))",3,7,553,1020,1546.8,
"(+ (* x x) (* x x))",3,7,553,1021,1546.73,
"(+ (* x x) (* x x))",3,7,553,1022,1546.58,
"(+ (* x x) (* x x))",3,7,553,1023,1546.33,
"(+ (* x x) (* x x))",3,7,553,1024,1546.18,
"(+ (* x x) (* x x))",3,7,553,1025,1546.15,
"(+ (* x x) (* x x))",3,7,553,1026,1546.06,
"(+ (* x x) (* x x))",3,7,553,1027,1545.98,
"(+ (* x x) (* x x))",3,7,553,1028,1545.98,
"(+ (* x x) (* x x))",3,7,553,1029,1545.9,
"(+ (* x x) (* x x))",3,7,553,1030,1545.9,
"(+ (* x x) (* x x))",3,7,553,1031,1545.58,
"(+ (* x x) (* x x))",3,7,553,1032,1545.49,
"(+ (* x x) (* x x))",3,7,553,1033,1544.74,
"(+ (* x x) (* x x))",3,7,553,1034,1544.69,
"(+ (* x x) (* x x))",3,7,553,1035,1543.93,
"(+ (* x x) (* x x))",3,7,553,1036,1543.93,
"(+ (* x x) (* x x))",3,7,553,1037,1543.84,
"(+ (* x x) (* x x))",3,7,553,1038,1543.84,
"(+ (* x x) (* x x))",3,7,553,1039,1543.51,
"(+ (* x x) (* x x))",3,7,553,1040,1543.26,
"(+ (* x x) (* x x))",3,7,553,1041,1542.9,
"(+ (* x x) (* x x))",3,7,553,1042,1542.81,
"(+ (* x x) (* x x))",3,7,553,1043,1542.66,
"(+ (* x x) (* x x))",3,7,553,1044,1542.51,
"(+ (* x x) (* x x))",3,7,553,1045,1542.31,
"(+ (* x x) (* x x))",3,7,553,1046,1541.93,
"(+ (* x x) (* x x))",3,7,553,1047,1541.81,
"(+ (* x x) (* x x))",3,7,553,1048,1541.73,
"(+ (* x x) (* x x))",3,7,553,1049,1541.35,
"(+ (* x x) (* x x))",3,7,553,1050,1540.97,
"(+ (* x x) (* x x))",3,7,553,1051,1540.77,
"(+ (* x x) (* x x))",3,7,553,1052,1540.68,
"(+ (* x x) (* x x))",3,7,553,1053,1539.91,
"(+ (* x x) (* x x))",3,7,553,1054,1539.57,
"(+ (* x x) (* x x))",3,7,553,1055,1539.57,
"(+ (* x x) (* x x))",3,7,553,1056,1538.76,
"(+ (* x x) (* x x))",3,7,553,1057,1538.53,
"(+ (* x x) (* x x))",3,7,553,1058,1538.44,
"(+ (* x x) (* x x))",3,7,553,1059,1538.24,
"(+ (* x x) (* x x))",3,7,553,1060,1537.91,
"(+ (* x x) (* x x))",3,7,553,1061,1537.54,
"(+ (* x x) (* x x))",3,7,553,1062,1537.46,
"(+ (* x x) (* x x))",3,7,553,1063,1537.46,
"(+ (* x x) (* x x))",3,7,553,1064,1537.16,
"(+ (* x x) (* x x))",3,7,553,1065,1536.83,
"(+ (* x x) (* x x))",3,7,553,1066,1536.69,
"(+ (* x x) (* x x))",3,7,553,1067,1536.69,
"(+ (* x x) (* x x))",3,7,553,1068,1536.32,
"(+ (* x x) (* x x))",3,7,553,1069,1535.96,
"(+ (* x x) (* x x))",3,7,553,1070,1535.9,
"(+ (* x x) (* x x))",3,7,553,1071,1535.62,
"(+ (* x x) (* x x))",3,7,553,1072,1535.26,
"(+ (* x x) (* x x))",3,7,553,1073,1535.11,
"(+ (* x x) (* x x))",3,7,553,1074,1534.76,
"(+ (* x x) (* x x))",3,7,553,1075,1534.61,
"(+ (* x x) (* x x))",3,7,553,1076,1534.29,
"(+ (* x x) (* x x))",3,7,553,1077,1534.13,
"(+ (* x x) (* x x))",3,7,553,1078,1533.98,
"(+ (* x x) (* x x))",3,7,553,1079,1533.63,
"(+ (* x x) (* x x))",3,7,553,1080,1533.56,
"(+ (* x x) (* x x))",3,7,553,1081,1533.21,
"(+ (* x x) (* x x))",3,7,553,1082,1532.96,
"(+ (* x x) (* x x))",3,7,553,1083,1532.68,
"(+ (* x x) (* x x))",3,7,553,1084,1531.93,
"(+ (* x x) (* x x))",3,7,553,1085,1531.79,
"(+ (* x x) (* x x))",3,7,553,1086,1531.54,
"(+ (* x x) (* x x))",3,7,553,1087,1530.73,
"(+ (* x x) (* x x))",3,7,553,1088,1530.73,
"(+ (* x x) (* x x))",3,7,553,1089,1530.73,
"(+ (* x x) (* x x))",3,7,553,1090,1529.84,
"(+ (* x x) (* x x))",3,7,553,1091,1529.49,
"(+ (* x x) (* x x))",3,7,553,1092,1529.34,
"(+ (* x x) (* x x))",3,7,553,1093,1529.19,
"(+ (* x x) (* x x))",3,7,553,1094,1529.19,
"(+ (* x x) (* x x))",3,7,553,1095,1528.88,
"(+ (* x x) (* x x))",3,7,553,1096,1528.88,
"(+ (* x x) (* x x))",3,7,553,1097,1528.88,
"(+ (* x x) (* x x))",3,7,553,1098,1528.52,
"(+ (* x x) (* x x))",3,7,553,1099,1528.14,
"(+ (* x x) (* x x))",3,7,553,1100,1527.25,
"(+ (* x x) (* x x))",3,7,553,1101,1527.13,
"(+ (* x x) (* x x))",3,7,553,1102,1526.78,
"(+ (* x x) (* x x))",3,7,553,1103,1526.43,
"(+ (* x x) (* x x))",3,7,553,1104,1525.58,
"(+ (* x x) (* x x))",3,7,553,1105,1524.71,
"(+ (* x x) (* x x))",3,7,553,1106,1524.71,
"(+ (* x x) (* x x))",3,7,553,1107,1523.89,
"(+ (* x x) (* x x))",3,7,553,1108,1523.89,
"(+ (* x x) (* x x))",3,7,553,1109,1523.83,
"(+ (* x x) (* x x))",3,7,553,1110,1523.46,
"(+ (* x x) (* x x))",3,7,553,1111,1523.07,
"(+ (* x x) (* x x))",3,7,553,1112,1522.99,
"(+ (* x x) (* x x))",3,7,553,1113,1522.99,
"(+ (* x x) (* x x))",3,7,553,1114,1522.63,
"(+ (* x x) (* x x))",3,7,553,1115,1521.82,
"(+ (* x x) (* x x))",3,7,553,1116,1521.44,
"(+ (* x x) (* x x))",3,7,553,1117,1520.67,
"(+ (* x x) (* x x))",3,7,553,1118,1520.67,
"(+ (* x x) (* x x))",3,7,553,1119,1519.89,
"(+ (* x x) (* x x))",3,7,553,1120,1519.14,
"(+ (* x x) (* x x))",3,7,553,1121,1519.1,
"(+ (* x x) (* x x))",3,7,553,1122,1518.74,
"(+ (* x x) (* x x))",3,7,553,1123,1517.93,
"(+ (* x x) (* x x))",3,7,553,1124,1517.59,
"(+ (* x x) (* x x))",3,7,553,1125,1517.35,
"(+ (* x x) (* x x))",3,7,553,1126,1516.97,
"(+ (* x x) (* x x))",3,7,553,1127,1516.88,
"(+ (* x x) (* x x))",3,7,553,1128,1516.81,
"(+ (* x x) (* x x))",3,7,553,1129,1516.71,
"(+ (* x x) (* x x))",3,7,553,1130,1515.94,
"(+ (* x x) (* x x))",3,7,553,1131,1515.94,
"(+ (* x x) (* x x))",3,7,553,1132,1515.13,
"(+ (* x x) (* x x))",3,7,553,1133,1514.75,
"(+ (* x x) (* x x))",3,7,553,1134,1514.58,
"(+ (* x x) (* x x))",3,7,553,1135,1513.53,
"(+ (* x x) (* x x))",3,7,553,1136,1513.46,
"(+ (* x x) (* x x))",3,7,553,1137,1513.12,
"(+ (* x x) (* x x))",3,7,553,1138,1512.84,
"(+ (* x x) (* x x))",3,7,553,1139,1511.94,
"(+ (* x x) (* x x))",3,7,553,1140,1511.94,
"(+ (* x x) (* x x))",3,7,553,1141,1511.79,
"(+ (* x x) (* x x))",3,7,553,1142,1511.68,
"(+ (* x x) (* x x))",3,7,553,1143,1511.52,
"(+ (* x x) (* x x))",3,7,553,1144,1511.35,
"(+ (* x x) (* x x))",3,7,553,1145,1511.35,
"(+ (* x x) (* x x))",3,7,553,1146,1511,
"(+ (* x x) (* x x))",3,7,553,1147,1511,
"(+ (* x x) (* x x))",3,7,553,1148,1510.72,
"(+ (* x x) (* x x))",3,7,553,1149,1510.68,
"(+ (* x x) (* x x))",3,7,553,1150,1510.68,
"(+ (* x x) (* x x))",3,7,553,1151,1510.68,
"(+ (* x x) (* x x))",3,7,553,1152,1510.41,
"(+ (* x x) (* x x))",3,7,553,1153,1510.03,
"(+ (* x x) (* x x))",3,7,553,1154,1509.82,
"(+ (* x x) (* x x))",3,7,553,1155,1508.97,
"(+ (* x x) (* x x))",3,7,553,1156,1508.97,
"(+ (* x x) (* x x))",3,7,553,1157,1508.62,
"(+ (* x x) (* x x))",3,7,553,1158,1508.62,
"(+ (* x x) (* x x))",3,7,553,1159,1508.28,
"(+ (* x x) (* x x))",3,7,553,1160,1507.91,
"(+ (* x x) (* x x))",3,7,553,1161,1507.71,
"(+ (* x x) (* x x))",3,7,553,1162,1507.71,
"(+ (* x x) (* x x))",3,7,553,1163,1507.71,
"(+ (* x x) (* x x))",3,7,553,1164,1506.95,
"(+ (* x x) (* x x))",3,7,553,1165,1506.59,
"(+ (* x x) (* x x))",3,7,553,1166,1506.59,
"(+ (* x x) (* x x))",3,7,553,1167,1506.51,
"(+ (* x x) (* x x))",3,7,553,1168,1506.42,
"(+ (* x x) (* x x))",3,7,553,1169,1506.19,
"(+ (* x x) (* x x))",3,7,553,1170,1505.87,
"(+ (* x x) (* x x))",3,7,553,1171,1505.77,
"(+ (* x x) (* x x))",3,7,553,1172,1505.48,
"(+ (* x x) (* x x))",3,7,553,1173,1504.73,
"(+ (* x x) (* x x))",3,7,553,1174,1503.92,
"(+ (* x x) (* x x))",3,7,553,1175,1503.59,
"(+ (* x x) (* x x))",3,7,553,1176,1503.26,
"(+ (* x x) (* x x))",3,7,553,1177,1503.26,
"(+ (* x x) (* x x))",3,7,553,1178,1502.88,
"(+ (* x x) (* x x))",3,7,553,1179,1502.8,
"(+ (* x x) (* x x))",3,7,553,1180,1502.8,
"(+ (* x x) (* x x))",3,7,553,1181,1502.72,
"(+ (* x x) (* x x))",3,7,553,1182,1501.96,
"(+ (* x x) (* x x))",3,7,553,1183,1501.9,
"(+ (* x x) (* x x))",3,7,553,1184,1501.59,
"(+ (* x x) (* x x))",3,7,553,1185,1500.54,
"(+ (* x x) (* x x))",3,7,553,1186,1499.6,
"(+ (* x x) (* x x))",3,7,553,1187,1498.73,
"(+ (* x x) (* x x))",3,7,553,1188,1497.68,
"(+ (* x x) (* x x))",3,7,553,1189,1497.59,
"(+ (* x x) (* x x))",3,7,553,1190,1496.78,
"(+ (* x x) (* x x))",3,7,553,1191,1496.78,
"(+ (* x x) (* x x))",3,7,553,1192,1496.78,
"(+ (* x x) (* x x))",3,7,553,1193,1496.03,
"(+ (* x x) (* x x))",3,7,553,1194,1496.03,
"(+ (* x x) (* x x))",3,7,553,1195,1495.99,
"(+ (* x x) (* x x))",3,7,553,1196,1495.91,
"(+ (* x x) (* x x))",3,7,553,1197,1495.16,
"(+ (* x x) (* x x))",3,7,553,1198,1495.01,
"(+ (* x x) (* x x))",3,7,553,1199,1495.01,
"(+ (* x x) (* x x))",3,7,553,1200,1495.01,
"(+ (* x x) (* x x))",3,7,553,1201,1494.84,
"(+ (* x x) (* x x))",3,7,553,1202,1494.82,
"(+ (* x x) (* x x))",3,7,553,1203,1494.82,
"(+ (* x x) (* x x))",3,7,553,1204,1493.77,
"(+ (* x x) (* x x))",3,7,553,1205,1492.93,
"(+ (* x x) (* x x))",3,7,553,1206,1491.88,
"(+ (* x x) (* x x))",3,7,553,1207,1491.88,
"(+ (* x x) (* x x))",3,7,553,1208,1490.83,
"(+ (* x x) (* x x))",3,7,553,1209,1490.8,
"(+ (* x x) (* x x))",3,7,553,1210,1490.03,
"(+ (* x x) (* x x))",3,7,553,1211,1490.03,
"(+ (* x x) (* x x))",3,7,553,1212,1489.95,
"(+ (* x x) (* x x))",3,7,553,1213,1489.86,
"(+ (* x x) (* x x))",3,7,553,1214,1489.64,
"(+ (* x x) (* x x))",3,7,553,1215,1489.56,
"(+ (* x x) (* x x))",3,7,553,1216,1489.17,
"(+ (* x x) (* x x))",3,7,553,1217,1488.84,
"(+ (* x x) (* x x))",3,7,553,1218,1487.98,
"(+ (* x x) (* x x))",3,7,553,1219,1487.65,
"(+ (* x x) (* x x))",3,7,553,1220,1486.88,
"(+ (* x x) (* x x))",3,7,553,1221,1486.88,
"(+ (* x x) (* x x))",3,7,553,1222,1486.76,
"(+ (* x x) (* x x))",3,7,553,1223,1485.99,
"(+ (* x x) (* x x))",3,7,553,1224,1485.64,
"(+ (* x x) (* x x))",3,7,553,1225,1484.77,
"(+ (* x x) (* x x))",3,7,553,1226,1484.02,
"(+ (* x x) (* x x))",3,7,553,1227,1483.11,
